[run number],birds-dispersal-distance,habitat-patch-size,birth-rate-birds,world-width,world-height,initial-population,max-birds-species,death-rate-birds,migration-rate-birds,Video,prob-frag,Deforestation-at-time,end-time,Migration0-at-deforestation,deforestation-type,birds-behavior,replacement-rate,random-seed,[step],birds-at-deforestation,calc-number-of-species,calc-shannon-diversity,count birds,mean-free-path,siminputrow
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,921,11,1.5665797279603624,2395,[10.476 10.417],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,3102,10,1.7231357366871645,4963,[10.454 10.388],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,5783,14,2.1689168891376065,5482,[10.36 10.237],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,6050,14,2.0927992483804037,5279,[10.498 10.378],20
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2219,4,1.2798542258336676,10,[1.264 1.247],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2906,4,1.2175988419541266,25,[1.269 1.271],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,5697,3,0.9002560512685369,16,[1.244 1.27],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,7223,2,0.6365141682948128,6,[1.269 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,7373,4,1.214854506687287,22,[1.256 1.273],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2096,24,2.8858682449811224,668,[2.116 2.085],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2749,27,2.951724822756802,1565,[2.147 2.089],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,5386,27,2.75196855531331,4693,[2.159 2.122],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,6627,18,2.507833551060111,4931,[2.122 2.107],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,6972,13,1.7222303919546793,4661,[2.129 2.075],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2029,18,2.4188687711303567,3794,[5.214 5.418],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2867,24,2.602021717640175,4315,[5.442 5.55],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,5288,19,2.520250551814226,6491,[5.294 5.474],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,6644,15,2.32901626546171,6625,[5.435 5.5],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,7068,17,2.2398778934244064,6592,[5.44 5.522],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2105,17,2.1317324721087343,4274,[10.524 10.473],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,2567,19,2.1302640128084636,5921,[10.579 10.253],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,5864,16,2.446366292540537,6899,[10.656 10.273],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,7237,14,2.1506942659802952,7199,[10.675 10.35],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1870942474,1500,7440,14,1.7664063797246068,7134,[10.848 10.265],40
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,376,1,0,4,[1.246 1.252],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,894,1,0,1,[1.225 1.268],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,3484,2,0.5982695885852573,7,[1.251 1.284],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5535,2,0.6931471805599453,2,[1.259 1.294],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,6061,3,1.0986122886681096,6,[1.239 1.275],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,328,4,1.245016889252439,16,[2.145 2.147],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,789,12,2.1236916352171473,146,[2.148 2.106],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,3217,12,2.229967625917659,228,[2.146 2.104],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5190,17,2.240004073876074,1694,[2.1 2.102],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5578,13,2.170443395307447,1986,[2.163 2.104],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,239,17,2.4658029636151446,693,[5.353 5.439],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,747,18,2.376288485406228,1293,[5.322 5.385],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,3229,19,2.199650886033256,4118,[5.439 5.462],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5297,14,2.1111995361956732,4916,[5.345 5.524],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5677,15,1.5502354329773829,4859,[5.405 5.438],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,206,14,1.8528247419587365,1730,[10.541 10.45],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,811,19,2.1207282169372172,2506,[10.636 10.431],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,3689,13,1.6452240900299937,4766,[10.384 10.453],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5613,14,2.1627149256266245,5188,[10.675 10.295],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5929,10,1.368278042192641,5447,[10.511 10.408],20
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2311,1,0,7,[1.234 1.26],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,3052,2,0.6365141682948128,3,[1.24 1.266],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5916,2,0.47413931305783735,11,[1.248 1.263],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7312,1,0,3,[1.271 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7492,2,0.6931471805599453,2,[1.259 1.271],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2247,28,3.0718879169241924,879,[2.102 2.115],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2920,23,2.6904821054486754,1455,[2.205 2.118],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5431,25,2.50355636492882,4835,[2.123 2.125],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,6772,12,1.9691148317311455,4923,[2.162 2.103],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7071,10,1.768745871266013,4704,[2.142 2.093],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2344,18,2.5334355236017174,4110,[5.359 5.467],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2869,17,2.0432866559849687,4365,[5.419 5.527],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5291,18,2.2081674332282475,6525,[5.436 5.453],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,6818,12,1.665435551537953,6581,[5.378 5.458],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7138,18,2.092126973833462,6685,[5.488 5.403],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,1910,17,1.9023445005691972,5634,[10.674 10.506],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,2607,18,2.0105112819775424,6242,[10.584 10.329],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,5593,18,2.442371399444823,6929,[10.987 10.263],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7345,14,1.5809798792345575,7194,[10.64 10.335],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,981299593,1500,7557,10,1.7839811396740668,7004,[10.808 10.173],40
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,483,4,1.2798542258336676,10,[1.249 1.269],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,813,1,0,3,[1.248 1.272],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,3879,5,1.515707952085713,11,[1.251 1.254],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5511,1,0,5,[1.248 1.27],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5952,2,0.6931471805599453,4,[1.257 1.269],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,419,5,1.256611577960283,24,[2.128 2.096],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,771,10,1.9757370706797857,60,[2.148 2.136],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,3647,13,2.16918194200574,213,[2.114 2.138],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5208,15,2.2910156670530792,1379,[2.17 2.107],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5611,19,2.3111626061472497,2096,[2.166 2.115],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,363,18,2.2114111523207756,817,[5.407 5.456],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,679,20,2.2457313746643393,1818,[5.331 5.392],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,3613,15,2.1575893370113537,4541,[5.369 5.478],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5219,19,2.2733820250534085,4544,[5.415 5.434],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5683,18,2.1012183097536576,4631,[5.564 5.54],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,374,16,2.005245238137869,1794,[10.386 10.446],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,738,13,1.880344515262928,2466,[10.813 10.246],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,3916,9,1.6743787944231034,4828,[10.535 10.253],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5536,12,1.1896061273741578,5150,[10.658 10.441],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6020,14,1.82474488078252,5396,[10.445 10.452],20
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2454,4,1.381174823190154,28,[1.24 1.265],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,3087,9,1.9962244240830875,40,[1.24 1.27],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6085,4,1.2870215789352992,20,[1.239 1.279],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,7377,6,1.3591717378597246,36,[1.249 1.275],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,7452,0,0,0,[1.256 1.282],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2300,28,3.059305254117243,809,[2.176 2.118],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2972,30,3.1056778735205377,1211,[2.125 2.112],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5618,29,2.65736035511315,4705,[2.215 2.131],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6838,23,2.8034081097656443,4765,[2.13 2.094],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6958,19,2.2033354434598893,4721,[2.112 2.087],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2381,24,2.6240544983809815,3493,[5.427 5.441],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2829,24,2.6977507354727015,4365,[5.414 5.485],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,5509,17,2.3610998647664565,6436,[5.337 5.486],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6877,16,2.3249686274424293,6835,[5.388 5.412],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,7099,12,2.1273439251995248,6644,[5.465 5.49],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2232,18,1.9738497061795528,4276,[10.525 10.633],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,2792,23,2.3053707132799706,4799,[10.532 10.464],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,6305,19,2.341313777983005,6782,[10.608 10.411],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,7300,17,2.2588073560130524,7052,[10.416 10.105],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,821875332,1500,7378,15,1.726738613064398,6964,[10.648 10.013],40
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,317,3,0.9251290835720822,13,[1.227 1.283],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,772,4,1.2206072645530175,10,[1.255 1.268],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,3494,2,0.6730116670092565,15,[1.259 1.265],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5770,1,0,3,[1.241 1.271],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5906,5,1.4794751793320082,24,[1.264 1.259],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,297,3,0.8435714438045143,29,[2.157 2.105],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,693,6,1.5004003947078497,75,[2.139 2.113],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,3303,10,2.088837323967059,137,[2.156 2.1],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5453,22,2.475886719661565,1748,[2.127 2.115],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5496,10,1.3681140693370144,2087,[2.153 2.105],10
1,1.1,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,238,16,2.370892883901259,939,[5.256 5.41],11
1,1.2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,665,15,2.2960232603640214,1469,[5.296 5.494],12
1,1.5,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,3472,19,2.435913070992138,4239,[5.394 5.484],13
1,2,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5341,14,2.165324523837218,4854,[5.464 5.438],14
1,3,29,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5457,16,2.1481261571562453,4783,[5.364 5.507],15
1,1.1,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,217,19,2.2416371189349578,1697,[10.589 10.336],16
1,1.2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,594,14,1.9036469939731984,2723,[10.785 10.278],17
1,1.5,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,3419,17,1.902535837869329,4741,[10.554 10.376],18
1,2,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5487,12,1.9770242661594777,5489,[10.424 10.441],19
1,3,61,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5985,14,1.9635850609324037,5504,[10.676 10.255],20
1,1.1,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2320,3,0.9840865030829146,16,[1.256 1.271],21
1,1.2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,3031,1,0,5,[1.231 1.282],22
1,1.5,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,6048,3,1.0933747175566468,14,[1.214 1.26],23
1,2,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7370,1,0,2,[1.251 1.27],24
1,3,3,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7430,4,1.277034259466139,7,[1.242 1.262],25
1,1.1,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2070,25,2.9870432834135414,721,[2.159 2.114],26
1,1.2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2885,27,2.8869484476986385,1553,[2.135 2.106],27
1,1.5,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5505,25,2.776999475545539,4703,[2.114 2.106],28
1,2,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,6877,23,2.4258725144155115,4769,[2.183 2.096],29
1,3,9,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7026,18,2.257884030513124,4521,[2.141 2.132],30
1,1.1,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2085,22,2.649343012276811,3837,[5.342 5.346],31
1,1.2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2995,27,2.635184470737557,4362,[5.48 5.547],32
1,1.5,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,5514,18,2.3655922933716944,6612,[5.335 5.491],33
1,2,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,6937,22,2.5440280766190493,6776,[5.361 5.413],34
1,3,29,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7089,14,2.119186035456951,6477,[5.24 5.365],35
1,1.1,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,1677,24,2.263638333430785,4235,[11.013 10.481],36
1,1.2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,2482,22,2.0873429535269623,5997,[10.879 10.307],37
1,1.5,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,6207,19,2.3856725183074468,6745,[10.616 10.348],38
1,2,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7315,21,2.5824490894005505,6977,[10.574 10.277],39
1,3,61,2,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1239999933,1500,7489,13,2.0603590886060577,7187,[10.492 10.22],40
1,1.1,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,368,3,1.078992207877583,7,[1.257 1.273],1
1,1.2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,836,1,0,1,[1.256 1.282],2
1,1.5,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,3157,2,0.5982695885852573,7,[1.252 1.271],3
1,2,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,5587,1,0,8,[1.233 1.268],4
1,3,3,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,6158,1,0,3,[1.247 1.254],5
1,1.1,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,327,10,2.0199849817536153,80,[2.132 2.105],6
1,1.2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,810,4,1.2676138840868645,28,[2.162 2.096],7
1,1.5,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,3078,11,2.020469315108639,159,[2.129 2.095],8
1,2,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,5276,13,2.3250488296747824,1833,[2.172 2.105],9
1,3,9,1.7,199,199,0,100,1,1e-4,FALSE,0.6,200,1500,FALSE,regular,NoSelection,0,-1093375904,1500,5599,15,2.118009436408552,2213,[2.121 2.12],10
