"BehaviorSpace results (NetLogo 6.2.0)"
"MultipleContactNeutralMigrat.nlogo"
"NoHiBi_pf00_hpf3_dd1-3_lambda1.1-4"
"06/29/2021 18:41:12:282 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","199","0","199"
"[run number]","world-width","world-height","prob-frag","birth-rate-birds","birds-dispersal-distance","Video","migration-rate-birds","birds-behavior","habitat-patch-size","death-rate-birds","max-birds-species","initial-population","Deforestation-at-time","end-time","replacement-rate","[step]","birds-at-deforestation","calc-number-of-species","calc-shannon-diversity","count birds"
"805","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.2264744567898633","9258"
"806","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.260051482759512","9291"
"807","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.121917153910929","9275"
"808","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.332270505510256","9291"
"812","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.197744352037512","7351"
"811","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.1587418710615878","7371"
"813","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","31","2.518973464527291","7318"
"814","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","22","2.336010840824189","7362"
"815","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.318298455635642","7452"
"816","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","25","2.537002436357007","7462"
"817","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.20555675789309","7467"
"819","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","30","2.5527092530169155","7337"
"818","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.270431967290389","7333"
"820","99","99","0.6","4","1.5","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","29","2.429400226111435","7317"
"821","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.6919395888655551","7349"
"822","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.01416232635882752","7357"
"823","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.3820450295429519","7346"
"824","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.596393803315138","7352"
"826","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.012965517126611863","7313"
"827","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.9667839455572766","7398"
"825","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","12","0.029832191553259862","7393"
"828","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.011158103496732397","7262"
"829","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.015233577389879948","7384"
"830","99","99","0.6","4","1.5","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.016205622780701135","7277"
"810","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.577605426935343","9244"
"809","99","99","0.6","4","1.2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.289769047651738","9320"
"841","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.4165299720788203","7366"
"842","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.207418595030963","7326"
"843","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","19","2.3848096252093236","7370"
"844","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.0977307478101843","7269"
"845","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.2918403820237563","7450"
"846","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","18","2.1264623922192563","7394"
"831","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.0795768527345007","9402"
"833","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","16","2.2904457660619806","9390"
"832","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.150104141433303","9361"
"847","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","23","2.0081002451008656","7395"
"835","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.7306645754020726","9403"
"834","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.8190907620792098","9420"
"836","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","2.0802301392545948","9393"
"848","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","27","2.190515290881129","7258"
"839","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","14","1.8564823276450375","9413"
"838","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","13","2.1402757977402933","9420"
"837","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","1.9407691520775834","9385"
"840","99","99","0.6","4","1.5","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.9085839304732037","9335"
"849","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","17","2.277034986572417","7324"
"850","99","99","0.6","4","2","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","24","2.1872972978135565","7351"
"851","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","4","0.005191479256577204","7364"
"852","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.02122878887267863","7403"
"853","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.014132344201665814","7353"
"854","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.017599979168021765","7356"
"855","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","2","0.0013446323940383787","7366"
"856","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.013054437699519247","7302"
"857","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.022402439894093934","7287"
"858","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","9","0.6204103828032557","7394"
"859","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.007931465527528832","7312"
"860","99","99","0.6","4","2","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","3","0.008876643022091107","7395"
"872","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","1.7011309380455988","7359"
"873","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","1.7884422577507317","7387"
"871","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","1.5592000865668851","7316"
"876","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","21","2.1335171984129384","7378"
"874","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","26","2.0347600239258212","7322"
"875","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","1.824310438433702","7316"
"878","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","20","2.00885545907867","7357"
"877","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","28","2.3848406981126606","7301"
"879","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","16","1.7157556528136675","7324"
"881","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.029882390196612024","7290"
"880","99","99","0.6","4","3","false","0.001","NoSelection","3","1","100","0","0","1600","0.3","1600","0","16","1.7463401356362906","7370"
"882","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.013375682790993488","7382"
"883","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","11","0.03393107719266032","7365"
"885","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","7","0.03629277652294504","7294"
"890","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.03405692852715207","7347"
"889","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.050135947836313866","7449"
"887","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","6","0.018818313794320758","7262"
"884","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.014455947272536525","7453"
"888","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","8","0.027267397339458987","7419"
"886","99","99","0.6","4","3","false","0.001","Hierarchical","3","1","100","0","0","1600","0.3","1600","0","5","0.025809841898847774","7332"
"863","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","2.053214201402817","9550"
"864","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.4172461177069628","9558"
"862","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.1443112286647077","9506"
"861","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","1.9250708326288934","9523"
"867","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","5","1.5264184665898788","9498"
"865","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","8","1.9486630592575533","9551"
"866","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","15","2.1984590390107","9540"
"868","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","2.0230987238235096","9490"
"869","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","12","2.1420224609279233","9527"
"870","99","99","0.6","4","2","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.6991341825182427","9549"
"894","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","6","1.5106188015401576","9630"
"893","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","11","1.7922342742691268","9632"
"895","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","7","1.7858817686869741","9622"
"891","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","8","1.5432170235905278","9604"
"896","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","8","1.54565427955629","9630"
"892","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.6447923483054738","9603"
"897","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","10","1.7177060875914896","9588"
"898","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.8949040906504435","9587"
"899","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","7","1.6170252086676347","9618"
"900","99","99","0.6","4","3","false","0.001","BirthSelection","3","1","100","0","0","1600","0.3","1600","0","9","1.882207100169919","9607"
